ID_Finance,Tax_Period,Chiffre_Affaires,Benefice,RefEmployer
17257,2014-09-30,63202,61432,346596932
17258,2013-12-30,0,0,300000314
17259,2014-12-30,437642,431415,450477749
17260,NULL,NULL,NULL,316402113
17261,2013-12-30,6476,6231,260029205
17262,2013-12-30,149470,133383,237133036
17263,NULL,NULL,NULL,316078089
17264,NULL,NULL,NULL,300192740
17265,2013-12-30,203604,200525,341264051
17266,2013-12-30,0,0,341573162
17267,2013-12-30,69813,69813,311090318
17268,2013-12-30,67650,42534,310896419
17269,2013-06-30,121088991,121059457,314379585
17270,2014-08-30,0,0,200192793
17271,2013-12-30,0,0,203667050
17272,NULL,NULL,NULL,470939240
17273,2013-12-30,2850,2850,237030507
17274,2013-12-30,148268,125858,341487368
17275,2014-06-30,1939809,1921571,340845030
17276,2014-12-30,0,0,371572400
17277,2013-12-30,98140,98140,341280601
17278,2013-12-30,26128,19930,341816350
17279,2013-08-30,0,0,341372890
17280,2014-05-30,117649,95776,346556203
17281,2013-12-30,87,87,311165318
17282,2013-12-30,0,0,204321315
17283,2013-12-30,0,0,311240274
17284,2013-12-30,82187,82187,311354832
17285,2014-06-30,39065,39065,311666315
17286,NULL,NULL,NULL,550831232
17287,2014-12-30,0,0,311347690
17288,2013-07-30,16356534,NULL,273994236
17289,2014-12-30,0,0,341526090
17290,2013-12-30,0,0,341830913
17291,2014-06-30,0,0,316084870
17292,2013-12-30,79384,79384,310713996
17293,2013-12-30,0,0,203845723
17294,2013-12-30,0,0,711006135
17295,NULL,NULL,NULL,311473472
17296,2013-12-30,0,0,346555853
17297,NULL,NULL,NULL,341588019
17298,2014-06-30,169855,167689,273014824
17299,NULL,NULL,NULL,261164969
17300,2013-12-30,173666,173666,341752594
17301,2014-12-30,0,0,311400861
17302,2012-12-30,0,0,205851702
17303,2013-12-30,0,0,205444689
17304,2013-12-30,435888,435538,311085672
17305,2013-12-30,192558,192558,311675146
17306,NULL,NULL,NULL,311266817
17307,2014-12-30,0,0,341966957
17308,2013-12-30,341141,339444,340868574
17309,2013-12-30,17967,17967,341673641
17310,2013-07-30,37251,29621,341848824
17311,2013-12-30,19762,12379,43614214
17312,2013-10-30,0,0,237213957
17313,2013-12-30,94161,88072,344460642
17314,2014-12-30,0,0,311129404
17315,2014-12-30,0,0,262372684
17316,2014-06-30,0,0,311454063
17317,2013-06-30,792989345,263174773,530196602
17318,2013-12-30,15,15,452501779
17319,2014-12-30,0,0,341697656
17320,2013-12-30,103089,77528,341158289
17321,2014-12-30,0,0,310925340
17322,2013-10-30,0,0,316079121
17323,2014-04-30,0,0,341301854
17324,2013-12-30,0,0,341856807
17325,2014-12-30,13758,11031,341425750
17326,2014-06-30,3329236,1444211,340872868
17327,2013-12-30,0,0,161629995
17328,2013-12-30,0,0,450547841
17329,2014-06-30,131611,112326,341768061
17330,2013-06-30,2703582,2515240,43684531
17331,2013-12-30,0,0,341904092
17332,2014-12-30,0,0,311192560
17333,2014-08-30,282436,246044,421640342
17334,2014-06-30,508405,408057,340827274
17335,2013-12-30,1548097,1460125,341796427
17336,2014-12-30,0,0,510152679
17337,2013-12-30,0,0,341401421
17338,2013-12-30,74590,58429,341876478
17339,2013-12-30,482253,109995,311020172
17340,2014-12-30,0,0,161717184
17341,2013-12-30,242888,214246,237403820
17342,2013-12-30,44858,40139,341533374
17343,2013-06-30,0,0,371500015
17344,2014-12-30,0,0,341319122
17345,2013-12-30,0,0,237025043
17346,2014-12-30,0,0,311046003
17347,2013-12-30,896049,829432,346001833
17348,2014-12-30,0,0,311348099
17349,2013-10-30,0,0,341214639
17350,2014-07-30,132674818,129835967,344431169
17351,2014-12-30,0,0,237112524
17352,NULL,NULL,NULL,30499675
17353,2013-12-30,0,0,271492130
17354,2013-12-30,94721,94721,330577991
17355,2013-12-30,0,0,311786335
17356,NULL,NULL,NULL,341397786
17357,2013-12-30,0,0,341472525
17358,2012-12-30,0,0,341857717
17359,2013-09-30,0,0,311620031
17360,2014-09-30,0,0,316068782
17361,2014-12-30,0,0,900084453
17362,2013-12-30,0,0,311399701
17363,2014-06-30,0,0,810668383
17364,2013-12-30,0,0,341191148
17365,2013-12-30,239130,222263,341622284
17366,2013-12-30,0,0,455160898
17367,NULL,NULL,NULL,341376262
17368,2014-12-30,0,0,753157854
17369,2014-12-30,0,0,760781925
17370,NULL,NULL,NULL,311304227
17371,2014-12-30,0,0,300691289
17372,2013-12-30,62084,-8539,310892194
17373,2013-12-30,0,0,510143457
17374,2014-06-30,17239,33875,311041179
17375,2014-08-30,0,0,541868995
17376,2013-12-30,5335,4568,341860527
17377,2014-10-30,0,0,341391315
17378,2012-12-30,0,0,274481084
17379,2014-06-30,504536,503839,316014837
17380,2013-12-30,178038,171833,346539143
17381,2014-12-30,0,0,311204954
17382,2013-12-30,70263,70263,311009491
17383,2013-12-30,531969,451712,341651715
17384,2011-12-30,0,0,311621249
17385,2013-12-30,0,0,203015921
17386,2013-12-30,0,0,260614798
17387,NULL,NULL,NULL,237246029
17388,2014-04-30,0,0,341415417
17389,2013-12-30,141669,NULL,237071225
17390,2014-04-30,0,0,510140528
17391,2013-12-30,0,0,311175074
17392,NULL,NULL,NULL,341808623
17393,2014-12-30,0,0,311615131
17394,2014-12-30,0,0,311425112
17395,2014-12-30,0,0,204197830
17396,2014-12-30,0,0,562311172
17397,2014-12-30,0,0,274518237
17398,2014-04-30,0,0,341452105
17399,2013-12-30,37755,37255,510189061
17400,2014-10-30,0,0,311695060
17401,2014-12-30,0,0,311104827
17402,2013-12-30,37458,16797,341799460
17403,2013-12-30,0,0,310916479
17404,2013-12-30,0,0,223875809
17405,2013-12-30,235644,226331,311225950
17406,2013-12-30,13141,12671,311744106
17407,2013-12-30,0,0,341886172
17408,2014-06-30,0,0,311095127
17409,2013-12-30,0,0,760730553
17410,2013-12-30,0,0,341219670
17411,NULL,NULL,NULL,311278508
17412,2013-12-30,42873,42873,311755078
17413,NULL,NULL,NULL,464639965
17414,2014-12-30,0,0,237350823
17415,2014-12-30,94836,85894,262710567
17416,2013-12-30,5159,4623,273901635
17417,NULL,NULL,NULL,300567856
17418,2013-12-30,125065,34246,352347514
17419,2014-12-30,1212128,1212128,273055959
17420,NULL,NULL,NULL,316056634
17421,2014-12-30,0,0,311243785
17422,2012-12-30,0,0,223935506
17423,2013-12-30,208684,208684,237366120
17424,2014-12-30,0,0,300186451
17425,2013-09-30,1012271,978868,311576332
17426,2013-12-30,19010069,14935236,340898576
17427,2013-12-30,0,0,311460728
17428,2013-12-30,156266,43545,341398706
17429,2013-06-30,8128396,7791905,311436217
17430,2013-12-30,2941650,1271798,341821699
17431,2013-06-30,520752,520752,311427508
17432,2013-08-30,1270840,1126322,346576569
17433,2014-12-30,0,0,237432158
17434,2013-12-30,0,0,341949835
17435,2014-12-30,0,0,341913850
17436,2013-12-30,45884,45884,310891638
17437,2013-12-30,69374,69374,311540886
17438,2014-12-30,0,0,310988213
17439,2014-03-30,0,0,341424652
17440,2013-12-30,10659,10586,341516251
17441,2013-12-30,2263,2263,341752092
17442,2013-12-30,171521,158774,237084709
17443,2013-12-30,0,0,900419465
17444,2014-12-30,167127,161530,341276513
17445,2014-06-30,0,0,311059111
17446,2013-12-30,1,NULL,341657005
17447,2013-12-30,1,NULL,621871970
17448,2014-12-30,0,0,800524797
17449,2013-12-30,0,0,341906121
17450,2013-12-30,46122,46122,237257694
17451,NULL,NULL,NULL,341710876
17452,2013-12-30,837745,837745,341470989
17453,2014-12-30,0,0,341422899
17454,2014-12-30,0,0,300707705
17455,2013-12-30,3572,2794,341427982
17456,2013-12-30,142672,142472,341238898
17457,2013-12-30,0,0,341412296
17458,2014-12-30,0,0,237352675
17459,2013-12-30,0,0,311747805
17460,2013-12-30,87464,84828,346568422
17461,2014-09-30,0,0,237098548
17462,2013-12-30,61473,57301,341859151
17463,2014-10-30,0,0,383541918
17464,NULL,NULL,NULL,800572164
17465,2013-12-30,0,0,311677847
17466,2013-12-30,24292,8660,237391667
17467,2014-12-30,0,0,341938155
17468,2013-12-30,706305,369521,346533053
17469,2013-12-30,0,0,510505692
17470,NULL,NULL,NULL,223892458
17471,2013-12-30,0,0,311442054
17472,2014-12-30,0,0,311474745
17473,2013-12-30,1873761,1873154,314441867
17474,2014-12-30,73180,73180,550852250
17475,2013-10-30,0,0,341602373
17476,2014-06-30,1105759,1027863,310677681
17477,2014-12-30,0,0,310992440
17478,2014-12-30,0,0,341460771
17479,2014-12-30,179575,153333,320023623
17480,2012-06-30,119345,119141,205425114
17481,2014-06-30,19228741,18810224,314389673
17482,NULL,NULL,NULL,341472908
17483,NULL,NULL,NULL,310967048
17484,2014-12-30,0,0,341695056
17485,2013-12-30,8960,8755,205670954
17486,2013-10-30,259201,259201,341013005
17487,2012-12-30,24083,22858,316049234
17488,2014-12-30,82017,82017,341458435
17489,2013-12-30,0,0,454022212
17490,2013-12-30,75401,75401,311327189
17491,2013-12-30,0,0,311175822
17492,2013-12-30,94089,94089,310890576
17493,2012-12-30,0,0,205062362
17494,2014-12-30,0,0,463255709
17495,2014-06-30,0,0,311725164
17496,2014-12-30,106044,106044,203904984
17497,2013-12-30,897470,868793,311182372
17498,2012-12-30,10736,3711,341477945
17499,2013-12-30,0,0,311661134
17500,2013-12-30,343000,214784,341530076
17501,2013-12-30,0,0,341301021
17502,2013-12-30,37559,36697,311502706
17503,2013-12-30,0,0,341967772
17504,2013-12-30,65742,51165,237419903
17505,2013-12-30,95,95,223861076
17506,2013-12-30,0,0,341239412
17507,2014-12-30,0,0,346567080
17508,2013-12-30,10927,10927,510136156
17509,2014-12-30,0,0,341549492
17510,2014-12-30,0,0,454421958
17511,2012-12-30,93912,93912,341811690
17512,2014-06-30,0,0,383645755
17513,2013-12-30,0,0,311337433
17514,2013-12-30,0,0,311707523
17515,2014-03-30,988391,979508,311761141
17516,2012-04-30,0,0,542102342
17517,2013-12-30,227222,208862,341648683
17518,NULL,NULL,NULL,464477422
17519,2015-03-30,0,0,237338830
17520,2012-12-30,0,0,462753382
17521,2013-12-30,175,175,311448774
17522,2013-12-30,152782,152782,250981521
17523,2013-12-30,57359,50557,510161337
17524,2014-12-30,0,0,341845996
17525,2013-12-30,95025,95025,223886241
17526,2014-12-30,0,0,341754590
17527,2014-10-30,50218,50218,743035242
17528,2014-12-30,0,0,341329310
17529,2012-12-30,210282,210282,311596155
17530,2014-12-30,0,0,261570987
17531,2014-12-30,0,0,273504643
17532,2011-12-30,0,0,311159780
17533,2013-12-30,7019,6399,311075237
17534,2013-12-30,0,0,341919094
17535,2013-12-30,139733,139733,316059490
17536,2013-12-30,0,0,311608990
17537,NULL,NULL,NULL,264769283
17538,2014-12-30,0,0,262179265
17539,2014-06-30,0,0,311104210
17540,2014-12-30,0,0,203512222
17541,2013-12-30,2539926,662875,311469807
17542,2013-12-30,0,0,341444644
17543,2013-12-30,0,0,341409054
17544,2014-12-30,0,0,311254638
17545,2014-12-30,0,0,237167943
17546,NULL,NULL,NULL,800603886
17547,2013-12-30,19337,19337,346607949
17548,2014-06-30,0,0,311187411
17549,2013-12-30,530699,485359,237161557
17550,2014-06-30,23591,13398,311301137
17551,2014-12-30,0,0,311186291
17552,NULL,NULL,NULL,651234267
17553,2014-12-30,17973,16109,510167826
17554,2013-12-30,1644505,1254219,311439692
17555,2012-08-30,0,0,453739254
17556,2013-12-30,87654,23148,341317755
17557,2013-12-30,181387,181387,341319120
17558,NULL,NULL,NULL,311342811
17559,2014-12-30,0,0,311622236
17560,2013-12-30,0,0,311505675
17561,2013-12-30,25819,25819,223832186
17562,2014-12-30,0,0,271820739
17563,2014-12-30,0,0,870734676
17564,2014-09-30,0,0,352313069
17565,2014-12-30,0,0,310919779
17566,2013-12-30,13258,11151,341900859
17567,2013-12-30,63458,54239,204741712
17568,2013-12-30,38529,38529,237010383
17569,NULL,NULL,NULL,341598719
17570,NULL,NULL,NULL,50590212
17571,2013-12-30,9483,9483,271321726
17572,2014-12-30,53162,49935,310873221
17573,2013-06-30,0,0,262676453
17574,2014-06-30,0,0,204828949
17575,2013-12-30,0,0,311622033
17576,2014-12-30,0,0,462345907
17577,NULL,NULL,NULL,310732831
17578,2013-05-30,20636,3605,237080591
17579,2013-12-30,33871,NULL,352341630
17580,2013-12-30,602000,602000,43617085
17581,2013-12-30,0,0,341703372
17582,2014-12-30,1557563,NULL,311284309
17583,2013-12-30,0,0,300191072
17584,2013-12-30,1797086,631282,310710896
17585,2014-12-30,0,0,310890879
17586,2013-12-30,55034,53976,371417465
17587,2014-06-30,1595625,1518421,346502740
17588,2013-12-30,0,0,237325436
17589,2013-12-30,0,0,461571362
17590,2013-12-30,533891,217447,341735033
17591,2014-05-30,0,0,341353860
17592,2014-12-30,0,0,273410168
17593,2011-12-30,0,0,562502340
17594,2013-12-30,0,0,311433965
17595,2013-12-30,10240286,5943599,237042835
17596,2014-12-30,0,0,261125609
17597,2013-12-30,896906,422360,346557721
17598,2014-05-30,72621953,56732662,310725957
17599,2014-06-30,134342784,125357824,314379435
17600,2014-12-30,0,0,341360283
17601,NULL,NULL,NULL,341663563
17602,2013-06-30,0,0,341640428
17603,2013-12-30,865003,97329,341328101
17604,2014-12-30,0,0,270239215
17605,2013-12-30,0,0,273781494
17606,2014-12-30,0,0,311339271
17607,2013-12-30,315074,225641,341048062
17608,2014-12-30,0,0,651224072
17609,NULL,NULL,NULL,341795702
17610,NULL,NULL,NULL,310864917
17611,2014-12-30,0,0,711006351
17612,2013-12-30,171381,162764,341317780
17613,2013-12-30,0,0,262414105
17614,NULL,NULL,NULL,310537067
17615,2013-12-30,0,0,341807622
17616,2014-06-30,0,0,320270795
17617,2013-12-30,37660,37660,341646114
17618,2014-04-30,26951,26951,346001767
17619,NULL,NULL,NULL,341949122
17620,2013-12-30,24883,24883,341543489
17621,2013-12-30,11442,11442,237009379
17622,2013-12-30,0,0,310740904
17623,2014-03-30,0,0,510181718
17624,2014-10-30,0,0,310972377
17625,2012-12-30,0,0,452839774
17626,2013-12-30,37777,36285,237140303
17627,2014-06-30,475150,420494,310914613
17628,2014-12-30,0,0,311655180
17629,2014-12-30,0,0,311762146
17630,2014-12-30,0,0,510163061
17631,2014-06-30,0,0,341296919
17632,2014-12-30,0,0,341833280
17633,2014-12-30,0,0,341946935
17634,2013-12-30,47408,45009,346576369
17635,NULL,NULL,NULL,134240389
17636,2014-12-30,0,0,311363634
17637,2014-04-30,1864621,457223,316001642
17638,2014-12-30,64163,56789,510533984
17639,2013-09-30,203711,203711,352391495
17640,2013-12-30,10285176,5297582,340819149
17641,2013-12-30,1051142,839563,340733194
17642,2014-12-30,0,0,203973235
17643,2013-12-30,10202,10202,311742713
17644,NULL,NULL,NULL,341479169
17645,2013-12-30,0,0,341357356
17646,2013-12-30,27098,NULL,310629462
17647,2013-12-30,0,0,346580792
17648,2013-12-30,287355,149872,340937244
17649,2014-12-30,0,0,341261160
17650,2013-12-30,1156718,1113908,310913307
17651,2014-06-30,76610113,55051384,237179567
17652,NULL,NULL,NULL,311704778
17653,2014-12-30,0,0,300592813
17654,2014-09-30,69302,21524,346814400
17655,2013-12-30,547972,344441,340766170
17656,2013-12-30,68564,55320,341360147
17657,2014-05-30,0,0,237022493
17658,2011-12-30,0,0,341840135
17659,2011-12-30,41358,40600,311529857
17660,2014-08-30,10716267,8331620,205148617
17661,2014-04-30,0,0,341302779
17662,2013-12-30,0,0,237243410
17663,2013-12-30,0,0,237275319
17664,2014-12-30,0,0,311807011
17665,2013-12-30,676971,654668,311136182
17666,2013-12-30,49224,37315,341535249
17667,2014-06-30,25733,24188,341213600
17668,2013-12-30,0,0,310988665
17669,2013-12-30,2192555,1555634,341350559
17670,2013-12-30,63777,63037,341309605
17671,2013-12-30,66956,66956,550844530
17672,2013-12-30,0,0,113775022
17673,2013-12-30,9889,9335,237023418
17674,2014-06-30,166674719,34621886,344434678
17675,2013-12-30,0,0,273968611
17676,2014-06-30,4066817,3621822,311337258
17677,2013-12-30,31321485,29283221,344440256
17678,2014-05-30,103515041,79444387,340714818
17679,2013-12-30,123447,78114,311414154
17680,2014-08-30,406630,391139,310843232
17681,2013-12-30,0,0,364740091
17682,2013-12-30,1348020,1227858,510452257
17683,2013-12-30,0,0,311000868
17684,2013-12-30,0,0,311454017
17685,2013-12-30,0,0,316060351
17686,2013-12-30,0,0,311192423
17687,2014-12-30,121366,121366,341082007
17688,2013-12-30,26457,23701,341845986
17689,2013-12-30,25595,25595,341412420
17690,2013-12-30,0,0,346540180
17691,2013-12-30,23514,23514,341186789
17692,2014-12-30,0,0,341598615
17693,2014-12-30,0,0,311282113
17694,2013-12-30,164083,138294,346570164
17695,2013-12-30,0,0,201260668
17696,2014-11-30,0,0,341815037
17697,2014-12-30,36535,36535,316050290
17698,2013-12-30,0,0,341750131
17699,NULL,NULL,NULL,341714200
17700,2013-12-30,0,0,341720057
17701,2014-12-30,0,0,310917318
17702,2014-12-30,412494,NULL,311713221
17703,2014-12-30,0,0,341603433
17704,2014-12-30,0,0,593716969
17705,2013-12-30,45025,17295,311072656
17706,2013-12-30,0,0,346535461
17707,2013-12-30,0,0,431830829
17708,2013-12-30,0,0,341940686
17709,2013-12-30,0,0,453968661
17710,2015-03-30,123966,87082,207073988
17711,2013-12-30,42573,42573,270896150
17712,2014-12-30,0,0,800516830
17713,2014-12-30,0,0,272517593
17714,2013-12-30,0,0,113738135
17715,2013-12-30,1375,1375,341914459
17716,NULL,NULL,NULL,205777265
17717,2013-12-30,0,0,310946260
17718,2013-12-30,0,0,311689969
17719,2014-12-30,186214,146108,310969657
17720,NULL,NULL,NULL,11562722
17721,NULL,NULL,NULL,472092271
17722,NULL,NULL,NULL,454165174
17723,2014-01-30,0,0,311801111
17724,NULL,NULL,NULL,341059164
17725,2013-12-30,0,0,341576470
17726,2013-12-30,307629,290961,316055607
17727,2014-12-30,0,0,341657590
17728,2013-12-30,0,0,316039450
17729,2014-05-30,0,0,383663480
17730,2014-06-30,42119989,36695743,340714777
17731,2014-12-30,0,0,346594795
17732,2014-06-30,402235,384501,342016097
17733,2014-12-30,222469,222469,340961709
17734,2013-12-30,0,0,203621645
17735,2013-12-30,0,0,262843176
17736,2013-06-30,61331639,52599724,314379560
17737,2014-09-30,0,0,311663448
17738,2014-12-30,0,0,346530470
17739,2013-12-30,0,0,237293675
17740,2013-12-30,644415,609138,311747111
17741,2014-12-30,0,0,341493891
17742,2013-12-30,69658,69658,341970495
17743,2014-12-30,0,0,311449863
17744,2014-12-30,0,0,205645946
17745,2013-12-30,0,0,341828697
17746,2014-03-30,0,0,341253568
17747,2013-12-30,224397,203657,341590214
17748,2013-06-30,9705721,5935068,340714724
17749,NULL,NULL,NULL,208658198
17750,2014-12-30,0,0,311559597
17751,2014-12-30,0,0,311533249
17752,2014-12-30,10000,9364,311743568
17753,2014-12-30,0,0,510162929
17754,2014-12-30,0,0,341507319
17755,2013-06-30,0,0,237320220
17756,2013-12-30,40008,19703,141838579
17757,2014-12-30,0,0,161666677
17758,2014-12-30,0,0,43664958
17759,2014-12-30,0,0,311651581
17760,2013-06-30,211872831,202198589,231386178
17761,2013-06-30,6282870,4275289,340943581
17762,2013-12-30,0,0,341892815
17763,NULL,NULL,NULL,341356367
17764,2012-12-30,0,0,461206409
17765,2014-06-30,0,0,311035281
17766,2013-12-30,23024,22285,237251059
17767,2014-12-30,0,0,270404721
17768,2014-12-30,0,0,562659597
17769,2014-12-30,0,0,134334202
17770,2013-12-30,0,0,371444694
17771,2013-12-30,0,0,412125096
17772,2013-12-30,0,0,341359832
17773,2014-05-30,0,0,272939355
17774,2013-06-30,0,0,341760030
17775,2014-12-30,0,0,341960027
17776,2014-06-30,29873186,29873186,344430762
17777,2013-12-30,581509,303308,237083346
17778,2013-12-30,13694,13694,311309373
17779,2014-09-30,219841,64417,341831168
17780,2013-08-30,0,0,341176492
17781,2013-06-30,96335,87451,310726223
17782,2013-12-30,1509,1509,311566799
17783,2013-12-30,89192,88691,346556024
17784,2014-06-30,0,0,453071323
17785,2013-12-30,31203,NULL,341491155
17786,2013-12-30,0,0,311651369
17787,2013-06-30,372702294,223737076,310537516
17788,2013-12-30,0,0,311148273
17789,2014-12-30,0,0,341710184
17790,2014-06-30,0,0,272360806
17791,2014-06-30,0,0,311464161
17792,2014-06-30,1303145,784053,310828429
17793,2014-06-30,832145,832145,730770227
17794,NULL,NULL,NULL,736017987
17795,2011-12-30,0,0,383168883
17796,2013-12-30,430316,391684,731526929
17797,2013-06-30,909421,909421,731554119
17798,2013-12-30,81832,81832,237331116
17799,2013-12-30,0,0,731215414
17800,2013-12-30,0,0,731044376
17801,2014-12-30,0,0,730936761
17802,2012-12-30,0,0,611342718
17803,2013-12-30,0,0,731177029
17804,2013-12-30,0,0,731239250
17805,2014-03-30,72119,46367,731318911
17806,2014-10-30,0,0,731170220
17807,2014-12-30,2617,2617,208974480
17808,2013-12-30,75181,75181,710890460
17809,2013-07-30,27768685,20587408,730590036
17810,2014-06-30,319242,287845,731345128
17811,2013-12-30,27165,22712,731239277
17812,NULL,NULL,NULL,731482087
17813,2014-12-30,0,0,730791053
17814,2014-12-30,0,0,463910329
17815,2012-12-30,0,0,561634455
17816,2013-12-30,0,0,731248674
17817,2013-12-30,0,0,300525121
17818,2013-12-30,0,0,202160876
17819,2012-12-30,0,0,510142662
17820,2014-12-30,0,0,300469227
17821,2014-12-30,0,0,204052401
17822,2012-12-30,0,0,741765335
17823,2013-12-30,302240,NULL,731489506
17824,NULL,NULL,NULL,731720204
17825,2013-12-30,0,0,731333795
17826,2013-12-30,78922,68321,510197001
17827,2014-12-30,11120,11120,262628753
17828,2012-12-30,0,0,383407211
17829,NULL,NULL,NULL,730790605
17830,NULL,NULL,NULL,261277160
17831,2012-12-30,0,0,850423240
17832,2014-12-30,0,0,237087981
17833,2012-12-30,0,0,731320399
17834,2014-12-30,0,0,731480191
17835,2014-06-30,0,0,731480522
17836,2014-09-30,0,0,731624592
17837,2012-12-30,0,0,270068384
17838,2014-12-30,0,0,731265347
17839,2013-12-30,0,0,392064079
17840,2014-06-30,0,0,731581884
17841,2013-12-30,1191638,1164071,736103406
17842,2013-06-30,58836,48599,731267612
17843,2013-05-30,76139,75267,736111275
17844,2014-06-30,282018,238483,204391260
17845,2013-12-30,0,0,208295722
17846,2014-06-30,239464,239464,731599200
17847,2014-04-30,0,0,731363492
17848,2013-12-30,202445,199714,730744386
17849,2013-12-30,0,0,311655285
17850,NULL,NULL,NULL,731152449
17851,2012-12-30,0,0,731222114
17852,NULL,NULL,NULL,731196954
17853,2014-04-30,437599,NULL,731333427
17854,2014-04-30,117316,107059,731456820
17855,2014-12-30,0,0,237414927
17856,2014-12-30,0,0,10908269
17857,2014-06-30,2153365,2080093,731334271
17858,2012-12-30,0,0,341991092
17859,2014-12-30,45502,45502,731051970
17860,NULL,NULL,NULL,201330405
17861,2012-12-30,0,0,611300680
17862,NULL,NULL,NULL,510190477
17863,2012-12-30,0,0,743032403
17864,2014-09-30,210263,210263,112496064
17865,NULL,NULL,NULL,730978251
17866,2012-12-30,0,0,112852499
17867,2014-12-30,516137,NULL,202555951
17868,2014-12-30,0,0,870783732
17869,2013-12-30,0,0,830339529
17870,2013-06-30,475227,57523,731374647
17871,2013-09-30,310599,-15060,731105274
17872,2012-12-30,0,0,237039187
17873,2014-12-30,0,0,731429306
17874,2013-12-30,0,0,510180261
17875,2012-12-30,0,0,421157739
17876,2014-08-30,0,0,731480933
17877,NULL,NULL,NULL,431954431
17878,2012-12-30,0,0,731603152
17879,2013-12-30,54371,49266,731616768
17880,2014-03-30,0,0,730746012
17881,2013-12-30,125341,43290,731085638
17882,2014-12-30,0,0,800803239
17883,2014-12-30,28283,28283,731215593
17884,2014-06-30,280076,273590,731329354
17885,2014-12-30,0,0,731299589
17886,NULL,NULL,NULL,736005072
17887,2014-04-30,9654523,9654523,730568096
17888,2013-12-30,199185,179843,730747496
17889,NULL,NULL,NULL,611637616
17890,2014-05-30,38309,27712,800092880
17891,NULL,NULL,NULL,204175223
17892,2013-12-30,8419365,NULL,730636562
17893,2015-03-30,0,0,731357570
17894,2013-12-30,0,0,861129381
17895,2012-05-30,0,0,431417895
17896,2014-12-30,0,0,731590786
17897,2014-12-30,0,0,510150611
17898,2013-12-30,0,0,731390373
17899,2014-06-30,637901,566896,205260489
17900,2013-12-30,24929,24007,272873241
17901,2014-06-30,312289407,307186472,730579298
17902,2014-06-30,7401396,6871903,262205415
17903,2013-12-30,52644,52644,260193952
17904,2014-06-30,760597,741020,731144122
17905,2013-12-30,308952,303627,736107156
17906,2013-12-30,0,0,731519209
17907,2014-06-30,0,0,30540202
17908,NULL,NULL,NULL,731575097
17909,2013-12-30,0,0,731317464
17910,2013-12-30,0,0,730951811
17911,2014-12-30,0,0,731332967
17912,2014-07-30,0,0,43733608
17913,NULL,NULL,NULL,237244257
17914,2014-01-30,0,0,311765367
17915,2013-12-30,7745,7183,562503325
17916,2013-12-30,0,0,731174759
17917,2014-12-30,0,0,731383782
17918,2013-06-30,83384,70831,731596810
17919,NULL,NULL,NULL,431841914
17920,2013-12-30,282325,0,731495508
17921,2013-12-30,0,0,264415975
17922,2012-12-30,0,0,426128838
17923,2014-12-30,0,0,752402274
17924,2011-12-30,57995,57995,731208091
17925,2012-12-30,0,0,731039689
17926,2014-10-30,0,0,731541124
17927,2013-12-30,86937,86937,330181169
17928,2012-12-30,0,0,201864099
17929,2012-12-30,0,0,311018009
17930,2014-06-30,0,0,264337782
17931,2013-12-30,0,0,731359340
17932,2013-12-30,0,0,731437977
17933,2013-12-30,152473,152473,264767477
17934,2013-12-30,0,0,738417789
17935,2014-12-30,0,0,431954724
17936,2013-12-30,0,0,731168047
17937,2013-12-30,0,0,731549224
17938,NULL,NULL,NULL,464921362
17939,2012-12-30,0,0,650905833
17940,2014-06-30,0,0,731051576
17941,2014-12-30,0,0,731450769
17942,2013-12-30,0,0,731462617
17943,2014-07-30,0,0,331207811
17944,NULL,NULL,NULL,731342145
17945,2014-12-30,0,0,260574801
17946,2012-12-30,0,0,383639258
17947,2014-05-30,0,0,731420842
17948,2013-12-30,0,0,731008966
17949,2014-06-30,23312,22806,237414972
17950,NULL,NULL,NULL,731353720
17951,2014-06-30,35076,34761,383777863
17952,2013-06-30,220,220,731262658
17953,2013-12-30,57046,52432,731509040
17954,2011-12-30,0,0,736108719
17955,2013-12-30,0,0,731300956
17956,NULL,NULL,NULL,731509456
17957,2014-12-30,0,0,731494626
17958,2014-09-30,2312971,2312971,731042851
17959,2014-06-30,0,0,470883640
17960,2014-03-30,0,0,731073955
17961,2013-12-30,0,0,731402809
17962,2014-12-30,0,0,731487838
17963,NULL,NULL,NULL,731685198
17964,2013-12-30,52663,52663,731265358
17965,2013-12-30,381341,344307,731469104
17966,2014-12-30,0,0,421616944
17967,2013-12-30,122427,103427,731374774
17968,2013-12-30,0,0,731392971
17969,2014-12-30,0,0,731127036
17970,2012-12-30,0,0,990324237
17971,2014-03-30,0,0,237267553
17972,NULL,NULL,NULL,270977408
17973,2013-12-30,249416,242541,731455422
17974,2014-03-30,0,0,731304989
17975,2013-12-30,0,0,731217267
17976,2013-12-30,0,0,731123286
17977,2013-12-30,20289,20289,481297170
17978,2014-06-30,22268,20037,900162107
17979,2013-12-30,359550,359550,371601449
17980,2013-12-30,0,0,731601273
17981,2012-12-30,22391,NULL,731191231
17982,NULL,NULL,NULL,731396844
17983,2012-12-30,0,0,43135533
17984,2014-06-30,221,221,542068818
17985,2013-12-30,6499,NULL,731379238
17986,2014-12-30,0,0,731559853
17987,2013-12-30,0,0,270052195
17988,NULL,NULL,NULL,731373208
17989,2012-12-30,0,0,431140165
17990,2013-12-30,0,0,731568128
